252	-5.764907e-05
254	-5.760624e-05
256	-5.758248e-05
258	-5.754388e-05
260	-5.753485e-05
262	-5.755660e-05
264	-5.755415e-05
266	-5.755381e-05
268	-5.754277e-05
270	-5.753352e-05
272	-5.754601e-05
274	-5.752013e-05
276	-5.753909e-05
278	-5.753374e-05
280	-5.751455e-05
282	-5.753474e-05
284	-5.754377e-05
286	-5.752738e-05
288	-5.754199e-05
290	-5.754601e-05
292	-5.749559e-05
294	-5.751098e-05
296	-5.746680e-05
298	-5.741193e-05
300	-5.742977e-05
302	-5.745342e-05
304	-5.746335e-05
306	-5.746524e-05
308	-5.747685e-05
310	-5.746659e-05
312	-5.744416e-05
314	-5.745231e-05
316	-5.747004e-05
318	-5.748175e-05
320	-5.748466e-05
322	-5.751065e-05
324	-5.751165e-05
326	-5.749693e-05
328	-5.751410e-05
330	-5.751656e-05
332	-5.752258e-05
334	-5.750897e-05
336	-5.747596e-05
338	-5.747908e-05
340	-5.749436e-05
342	-5.753731e-05
344	-5.757501e-05
346	-5.758460e-05
348	-5.756341e-05
350	-5.757724e-05
352	-5.761907e-05
354	-5.765242e-05
356	-5.764863e-05
358	-5.761817e-05
360	-5.764071e-05
362	-5.766201e-05
364	-5.769659e-05
366	-5.770975e-05
368	-5.771778e-05
370	-5.773641e-05
372	-5.772370e-05
374	-5.776352e-05
376	-5.779230e-05
378	-5.775950e-05
380	-5.777133e-05
382	-5.780044e-05
384	-5.780300e-05
386	-5.781594e-05
388	-5.783747e-05
390	-5.786525e-05
392	-5.787618e-05
394	-5.789469e-05
396	-5.794857e-05
398	-5.799107e-05
400	-5.795749e-05
402	-5.795794e-05
404	-5.793976e-05
406	-5.794545e-05
408	-5.796129e-05
410	-5.802788e-05
412	-5.806212e-05
414	-5.807663e-05
416	-5.809146e-05
418	-5.810897e-05
420	-5.813285e-05
422	-5.812939e-05
424	-5.814857e-05
426	-5.819453e-05
428	-5.824316e-05
430	-5.821817e-05
432	-5.822665e-05
434	-5.825320e-05
436	-5.827618e-05
438	-5.831221e-05
440	-5.838817e-05
442	-5.840390e-05
444	-5.838271e-05
446	-5.838148e-05
448	-5.840222e-05
450	-5.843100e-05
452	-5.846625e-05
454	-5.847618e-05
456	-5.849403e-05
458	-5.852202e-05
460	-5.853809e-05
462	-5.857244e-05
464	-5.858783e-05
466	-5.860992e-05
468	-5.864718e-05
470	-5.866703e-05
472	-5.870161e-05
474	-5.873362e-05
476	-5.875069e-05
478	-5.878003e-05
480	-5.879531e-05
482	-5.880646e-05
484	-5.881382e-05
486	-5.883870e-05
488	-5.886447e-05
490	-5.890329e-05
492	-5.891689e-05
494	-5.894143e-05
496	-5.897802e-05
498	-5.900624e-05
500	-5.903736e-05
502	-5.905420e-05
504	-5.908990e-05
506	-5.911544e-05
508	-5.913496e-05
510	-5.916352e-05
512	-5.919687e-05
514	-5.921315e-05
516	-5.924149e-05
518	-5.927384e-05
520	-5.929391e-05
522	-5.932716e-05
524	-5.935749e-05
526	-5.940334e-05
528	-5.943401e-05
530	-5.946458e-05
532	-5.949358e-05
534	-5.953529e-05
536	-5.955493e-05
538	-5.958482e-05
540	-5.962397e-05
542	-5.965643e-05
544	-5.967160e-05
546	-5.969760e-05
548	-5.970997e-05
550	-5.973240e-05
552	-5.976675e-05
554	-5.980702e-05
556	-5.982353e-05
558	-5.985565e-05
560	-5.988510e-05
562	-5.990295e-05
564	-5.992213e-05
566	-5.995649e-05
568	-5.998427e-05
570	-6.000937e-05
572	-6.002899e-05
574	-6.004762e-05
576	-6.008588e-05
578	-6.012827e-05
580	-6.015627e-05
582	-6.018962e-05
584	-6.022086e-05
586	-6.025800e-05
588	-6.029626e-05
590	-6.031121e-05
592	-6.033173e-05
594	-6.035560e-05
596	-6.038816e-05
598	-6.040099e-05
600	-6.043156e-05
602	-6.046737e-05
604	-6.049738e-05
606	-6.053094e-05
608	-6.055660e-05
610	-6.058638e-05
612	-6.060903e-05
614	-6.064026e-05
616	-6.068354e-05
618	-6.069916e-05
620	-6.072950e-05
622	-6.077099e-05
624	-6.081171e-05
626	-6.083658e-05
628	-6.086436e-05
630	-6.089447e-05
632	-6.091801e-05
634	-6.096129e-05
636	-6.100323e-05
638	-6.103067e-05
640	-6.105833e-05
642	-6.110262e-05
644	-6.112883e-05
646	-6.116686e-05
648	-6.117936e-05
650	-6.120914e-05
652	-6.123725e-05
654	-6.125487e-05
656	-6.129503e-05
658	-6.132838e-05
660	-6.137601e-05
662	-6.139654e-05
664	-6.143111e-05
666	-6.146681e-05
668	-6.150027e-05
670	-6.153508e-05
672	-6.155984e-05
674	-6.159508e-05
676	-6.160424e-05
678	-6.162476e-05
680	-6.166647e-05
682	-6.170217e-05
684	-6.173452e-05
686	-6.176352e-05
688	-6.178092e-05
690	-6.180021e-05
692	-6.184495e-05
694	-6.187406e-05
696	-6.190619e-05
698	-6.192080e-05
700	-6.194333e-05
702	-6.197646e-05
704	-6.200780e-05
706	-6.204718e-05
708	-6.207685e-05
710	-6.208811e-05
712	-6.212861e-05
714	-6.212358e-05
716	-6.220524e-05
718	-6.225220e-05
720	-6.222420e-05
722	-6.228332e-05
724	-6.231488e-05
726	-6.233239e-05
728	-6.236809e-05
730	-6.239910e-05
732	-6.240746e-05
734	-6.244394e-05
736	-6.247328e-05
738	-6.250462e-05
740	-6.253764e-05
742	-6.257155e-05
744	-6.257467e-05
746	-6.262465e-05
748	-6.265565e-05
750	-6.268811e-05
752	-6.272726e-05
754	-6.278672e-05
756	-6.278270e-05
758	-6.281427e-05
760	-6.283614e-05
762	-6.288243e-05
764	-6.290574e-05
766	-6.292838e-05
768	-6.294757e-05
770	-6.299721e-05
772	-6.301483e-05
774	-6.303981e-05
776	-6.308644e-05
778	-6.310942e-05
