0.00100009	0	6.3262	6.0419	2.3505	2.2241	4.3293	3.9107	3.191
0.00100009	0.00013264	6.31534	6.05307	2.33754	2.22668	4.30113	4.29273	3.18961
0.00100009	0.00026527	6.30541	6.06381	2.3255	2.22922	4.2748	4.66638	3.18836
0.00100009	0.00039791	6.29645	6.07406	2.31442	2.23169	4.25041	5.02979	3.18725
0.00100009	0.00053055	6.2885	6.08374	2.30437	2.23407	4.22813	5.37948	3.1863
0.00100009	0.00066319	6.28164	6.09268	2.29548	2.23632	4.20824	5.70879	3.1855
0.00100009	0.00079582	6.27601	6.10056	2.28798	2.23834	4.19132	6.00464	3.18487
0.00100009	0.00092846	6.27182	6.10687	2.28224	2.23999	4.17823	6.24529	3.18443
0.00100009	0.0010611	6.26913	6.11117	2.27845	2.24113	4.16955	6.41175	3.18415
0.00100009	0.00119374	6.2676	6.11372	2.27626	2.24181	4.16449	6.51148	3.184
0.00100009	0.00132637	6.26674	6.1152	2.27501	2.24221	4.1616	6.56939	3.18391
0.00100009	0.00159165	6.2659	6.11669	2.27377	2.24262	4.15873	6.62791	3.18384
0.00100009	0.00185692	6.2655	6.11739	2.27319	2.24281	4.15736	6.65571	3.18379
0.00100009	0.0021222	6.26527	6.11779	2.27285	2.24291	4.15659	6.67161	3.18377
0.00100009	0.00238747	6.26513	6.11805	2.27264	2.24298	4.1561	6.68181	3.18376
0.00100009	0.00265275	6.26504	6.11823	2.2725	2.24304	4.15576	6.6889	3.18375
0.00100009	0.00291802	6.26496	6.11836	2.27239	2.24307	4.15551	6.69409	3.18374
0.00100009	0.00318329	6.26491	6.11846	2.27231	2.2431	4.15532	6.69807	3.18374
0.00100009	0.00344857	6.26486	6.11854	2.27224	2.24312	4.15517	6.7012	3.18373
0.00100009	0.00397912	6.2648	6.11865	2.27215	2.24315	4.15494	6.70583	3.18373
